lon,lat,depth
-125.032258065,44.9404761905,-7783.60351562
-125.0,44.9404761905,-8223.73925781
-124.967741935,44.9404761905,-8696.02636719
-124.935483871,44.9404761905,-9196.59277344
-124.903225806,44.9404761905,-9717.51953125
-124.870967742,44.9404761905,-10246.2617188
-124.838709677,44.9404761905,-10767.7900391
-124.806451613,44.9404761905,-11267.8056641
-124.774193548,44.9404761905,-11734.5664062
-124.741935484,44.9404761905,-12159.8876953
-124.709677419,44.9404761905,-12539.9658203
-124.677419355,44.9404761905,-12876.0273438
-124.64516129,44.9404761905,-13174.6230469
-124.612903226,44.9404761905,-13447.1972656
-124.580645161,44.9404761905,-13708.9765625
-124.548387097,44.9404761905,-13978.1660156
-124.516129032,44.9404761905,-14277.3574219
-124.483870968,44.9404761905,-14641.1376953
-124.451612903,44.9404761905,-15143.3720703
-124.419354839,44.9404761905,-15982.2558594
-124.387096774,44.9404761905,-16357.5957031
-124.35483871,44.9404761905,-16594.2617188
-124.322580645,44.9404761905,-16801.8574219
-124.290322581,44.9404761905,-17022.0078125
-124.258064516,44.9404761905,-17239.3945312
-124.225806452,44.9404761905,-17466.1875
-124.193548387,44.9404761905,-17713.9433594
-125.451612903,44.917989418,-4533.33642578
-125.419354839,44.917989418,-4652.41845703
-125.387096774,44.917989418,-4802.68945312
-125.35483871,44.917989418,-4979.52001953
-125.322580645,44.917989418,-5176.40722656
-125.290322581,44.917989418,-5388.92675781
-125.258064516,44.917989418,-5615.48291016
-125.225806452,44.917989418,-5857.59619141
-125.193548387,44.917989418,-6119.27001953
-125.161290323,44.917989418,-6405.90576172
-125.129032258,44.917989418,-6722.88769531
-125.096774194,44.917989418,-7074.09472656
-125.064516129,44.917989418,-7461.47021484
-125.032258065,44.917989418,-7885.23242188
-125.0,44.917989418,-8343.92089844
-124.967741935,44.917989418,-8834.03417969
-124.935483871,44.917989418,-9348.93945312
-124.903225806,44.917989418,-9878.27734375
-124.870967742,44.917989418,-10408.7792969
-124.838709677,44.917989418,-10926.2255859
-124.806451613,44.917989418,-11417.6337891
-124.774193548,44.917989418,-11872.7587891
-124.741935484,44.917989418,-12284.96875
-124.709677419,44.917989418,-12651.8046875
-124.677419355,44.917989418,-12975.3046875
-124.64516129,44.917989418,-13262.0537109
-124.612903226,44.917989418,-13522.8808594
-124.580645161,44.917989418,-13772.4042969
-124.548387097,44.917989418,-14029.1005859
-124.516129032,44.917989418,-14317.0986328
-124.483870968,44.917989418,-14671.2470703
-124.451612903,44.917989418,-15146.5146484
-124.419354839,44.917989418,-15825.2490234
-124.387096774,44.917989418,-16269.5751953
-124.35483871,44.917989418,-16564.8574219
-124.322580645,44.917989418,-16799.4746094
-124.290322581,44.917989418,-17019.0742188
-124.258064516,44.917989418,-17235.3847656
-125.451612903,44.8955026455,-4375.05322266
-125.419354839,44.8955026455,-4495.26171875
-125.387096774,44.8955026455,-4660.55908203
-125.35483871,44.8955026455,-4855.77490234
-125.322580645,44.8955026455,-5071.12890625
-125.290322581,44.8955026455,-5302.76416016
-125.258064516,44.8955026455,-5549.99023438
-125.225806452,44.8955026455,-5814.84130859
-125.193548387,44.8955026455,-6100.63574219
-125.161290323,44.8955026455,-6411.26855469
-125.129032258,44.8955026455,-6750.74560547
-125.096774194,44.8955026455,-7121.9609375
-125.064516129,44.8955026455,-7527.24707031
-125.032258065,44.8955026455,-7968.34667969
-125.0,44.8955026455,-8445.296875
-124.967741935,44.8955026455,-8954.48144531
-124.935483871,44.8955026455,-9487.08007812
-124.903225806,44.8955026455,-10030.0029297
-124.870967742,44.8955026455,-10568.2714844
-124.838709677,44.8955026455,-11087.4238281
-124.806451613,44.8955026455,-11575.2783203
-124.774193548,44.8955026455,-12022.9453125
-124.741935484,44.8955026455,-12425.3183594
-124.709677419,44.8955026455,-12781.3027344
-124.677419355,44.8955026455,-13093.8925781
-124.64516129,44.8955026455,-13370.0966797
-124.612903226,44.8955026455,-13620.7431641
-124.580645161,44.8955026455,-13860.3154297
-124.548387097,44.8955026455,-14107.2089844
-124.516129032,44.8955026455,-14384.8447266
-124.483870968,44.8955026455,-14723.2578125
-124.451612903,44.8955026455,-15156.2949219
-124.419354839,44.8955026455,-15689.421875
-124.387096774,44.8955026455,-16129.5859375
-124.35483871,44.8955026455,-16464.3671875
-124.322580645,44.8955026455,-16733.7480469
-125.451612903,44.873015873,-4244.10009766
-125.419354839,44.873015873,-4360.87402344
-125.387096774,44.873015873,-4541.82958984
-125.35483871,44.873015873,-4751.47509766
-125.322580645,44.873015873,-4979.79882812
-125.290322581,44.873015873,-5225.25439453
-125.258064516,44.873015873,-5487.85107422
-125.225806452,44.873015873,-5770.43261719
-125.193548387,44.873015873,-6075.68945312
-125.161290323,44.873015873,-6406.06396484
-125.129032258,44.873015873,-6764.76074219
-125.096774194,44.873015873,-7153.10058594
-125.064516129,44.873015873,-7573.57910156
-125.032258065,44.873015873,-8029.94824219
-125.0,44.873015873,-8524.875
-124.967741935,44.873015873,-9055.6796875
-124.935483871,44.873015873,-9610.81933594
-124.903225806,44.873015873,-10173.1728516
-124.870967742,44.873015873,-10724.9228516
-124.838709677,44.873015873,-11250.734375
-124.806451613,44.873015873,-11739.0712891
-124.774193548,44.873015873,-12182.4833984
-124.741935484,44.873015873,-12577.5175781
-124.709677419,44.873015873,-12924.5615234
-124.677419355,44.873015873,-13227.6953125
-124.64516129,44.873015873,-13494.5322266
-124.612903226,44.873015873,-13736.0283203
-124.580645161,44.873015873,-13966.2832031
-124.548387097,44.873015873,-14202.3886719
-124.516129032,44.873015873,-14464.2021484
-124.483870968,44.873015873,-14773.2460938
-124.451612903,44.873015873,-15148.3798828
-124.419354839,44.873015873,-15592.6660156
-124.387096774,44.873015873,-16003.2871094
-124.35483871,44.873015873,-16348.9697266
-124.322580645,44.873015873,-16640.8730469
-125.451612903,44.8505291005,-4157.66455078
-125.419354839,44.8505291005,-4284.34130859
-125.387096774,44.8505291005,-4462.328125
-125.35483871,44.8505291005,-4672.01123047
-125.322580645,44.8505291005,-4903.03027344
-125.290322581,44.8505291005,-5155.11083984
-125.258064516,44.8505291005,-5427.00439453
-125.225806452,44.8505291005,-5722.48339844
-125.193548387,44.8505291005,-6043.25195312
-125.161290323,44.8505291005,-6389.64550781
-125.129032258,44.8505291005,-6765.30908203
-125.096774194,44.8505291005,-7168.02490234
-125.064516129,44.8505291005,-7600.19091797
-125.032258065,44.8505291005,-8068.60205078
-125.0,44.8505291005,-8580.89648438
-124.967741935,44.8505291005,-9137.51660156
-124.935483871,44.8505291005,-9721.96679688
-124.903225806,44.8505291005,-10310.3105469
-124.870967742,44.8505291005,-10880.609375
-124.838709677,44.8505291005,-11416.6025391
-124.806451613,44.8505291005,-11907.828125
-124.774193548,44.8505291005,-12348.7138672
-124.741935484,44.8505291005,-12737.7441406
-124.709677419,44.8505291005,-13076.921875
-124.677419355,44.8505291005,-13371.4638672
-124.64516129,44.8505291005,-13629.5957031
-124.612903226,44.8505291005,-13862.3349609
-124.580645161,44.8505291005,-14083.1923828
-124.548387097,44.8505291005,-14307.5966797
-124.516129032,44.8505291005,-14551.6835938
-124.483870968,44.8505291005,-14829.8457031
-124.451612903,44.8505291005,-15152.0146484
-124.419354839,44.8505291005,-15536.4150391
-124.387096774,44.8505291005,-15910.2041016
-124.35483871,44.8505291005,-16247.0419922
-124.322580645,44.8505291005,-16546.3203125
-125.451612903,44.828042328,-4101.51025391
-125.419354839,44.828042328,-4233.46191406
-125.387096774,44.828042328,-4404.04345703
-125.35483871,44.828042328,-4606.22119141
-125.322580645,44.828042328,-4833.92675781
-125.290322581,44.828042328,-5086.22998047
-125.258064516,44.828042328,-5363.40576172
-125.225806452,44.828042328,-5668.01757812
-125.193548387,44.828042328,-6001.47363281
-125.161290323,44.828042328,-6361.00830078
-125.129032258,44.828042328,-6753.43896484
-125.096774194,44.828042328,-7168.55419922
-125.064516129,44.828042328,-7608.60839844
-125.032258065,44.828042328,-8084.48535156
-125.0,44.828042328,-8612.60058594
-124.967741935,44.828042328,-9202.31054688
-124.935483871,44.828042328,-9825.66796875
-124.903225806,44.828042328,-10446.8808594
-124.870967742,44.828042328,-11039.1113281
-124.838709677,44.828042328,-11586.3583984
-124.806451613,44.828042328,-12080.5253906
-124.774193548,44.828042328,-12518.71875
-124.741935484,44.828042328,-12901.7001953
-124.709677419,44.828042328,-13233.1445312
-124.677419355,44.828042328,-13519.3144531
-124.64516129,44.828042328,-13768.8955078
-124.612903226,44.828042328,-13992.8349609
-124.580645161,44.828042328,-14204.0615234
-124.548387097,44.828042328,-14416.9277344
-124.516129032,44.828042328,-14646.1230469
-124.483870968,44.828042328,-14904.7041016
-124.451612903,44.828042328,-15200.4697266
-124.419354839,44.828042328,-15522.8398438
-124.387096774,44.828042328,-15852.0556641
-124.35483871,44.828042328,-16167.8203125
-125.451612903,44.8055555556,-4065.04052734
-125.419354839,44.8055555556,-4197.19628906
-125.387096774,44.8055555556,-4359.80664062
-125.35483871,44.8055555556,-4551.74658203
-125.322580645,44.8055555556,-4771.18359375
-125.290322581,44.8055555556,-5018.47802734
-125.258064516,44.8055555556,-5295.23974609
-125.225806452,44.8055555556,-5603.87402344
-125.193548387,44.8055555556,-5945.73779297
-125.161290323,44.8055555556,-6320.23095703
-125.129032258,44.8055555556,-6729.88964844
-125.096774194,44.8055555556,-7156.72119141
-125.064516129,44.8055555556,-7602.25732422
-125.032258065,44.8055555556,-8080.36132812
-125.0,44.8055555556,-8620.22949219
-124.967741935,44.8055555556,-9257.15039062
-124.935483871,44.8055555556,-9932.74511719
-124.903225806,44.8055555556,-10592.140625
-124.870967742,44.8055555556,-11205.6962891
-124.838709677,44.8055555556,-11761.2958984
-124.806451613,44.8055555556,-12255.4160156
-124.774193548,44.8055555556,-12688.7080078
-124.741935484,44.8055555556,-13064.3398438
-124.709677419,44.8055555556,-13387.46875
-124.677419355,44.8055555556,-13665.0966797
-124.64516129,44.8055555556,-13906.0449219
-124.612903226,44.8055555556,-14120.8789062
-124.580645161,44.8055555556,-14321.7158203
-124.548387097,44.8055555556,-14521.7675781
-124.516129032,44.8055555556,-14734.3662109
-124.483870968,44.8055555556,-14970.7851562
-124.451612903,44.8055555556,-15235.4560547
-124.419354839,44.8055555556,-15518.5126953
-124.387096774,44.8055555556,-15813.3828125
-124.35483871,44.8055555556,-16108.046875
-125.451612903,44.7830687831,-4043.17260742
-125.419354839,44.7830687831,-4172.26220703
-125.387096774,44.7830687831,-4325.81347656
-125.35483871,44.7830687831,-4505.54150391
-125.322580645,44.7830687831,-4712.88525391
-125.290322581,44.7830687831,-4950.42724609
-125.258064516,44.7830687831,-5221.5234375
-125.225806452,44.7830687831,-5529.49414062
-125.193548387,44.7830687831,-5876.43359375
-125.161290323,44.7830687831,-6262.56494141
-125.129032258,44.7830687831,-6685.81347656
-125.096774194,44.7830687831,-7130.16699219
-125.064516129,44.7830687831,-7585.7265625
-125.032258065,44.7830687831,-8065.00830078
-125.0,44.7830687831,-8606.53613281
-124.967741935,44.7830687831,-9320.41308594
-124.935483871,44.7830687831,-10063.2539062
-124.903225806,44.7830687831,-10758.7382812
-124.870967742,44.7830687831,-11384.9472656
-124.838709677,44.7830687831,-11940.4560547
-124.806451613,44.7830687831,-12428.4179688
-124.774193548,44.7830687831,-12853.0605469
-124.741935484,44.7830687831,-13219.4267578
-124.709677419,44.7830687831,-13533.5615234
-124.677419355,44.7830687831,-13802.6748047
-124.64516129,44.7830687831,-14035.2548828
-124.612903226,44.7830687831,-14241.0673828
-124.580645161,44.7830687831,-14431.0302734
-124.548387097,44.7830687831,-14616.9140625
-124.516129032,44.7830687831,-14810.7929688
-124.483870968,44.7830687831,-15023.7871094
-124.451612903,44.7830687831,-15262.1328125
-124.419354839,44.7830687831,-15515.1611328
-124.387096774,44.7830687831,-15785.5917969
-124.35483871,44.7830687831,-16063.7607422
-125.451612903,44.7605820106,-4033.70507812
-125.419354839,44.7605820106,-4157.65917969
-125.387096774,44.7605820106,-4300.67480469
-125.35483871,44.7605820106,-4466.00097656
-125.322580645,44.7605820106,-4657.64990234
-125.290322581,44.7605820106,-4880.82226562
-125.258064516,44.7605820106,-5141.17578125
-125.225806452,44.7605820106,-5443.58251953
-125.193548387,44.7605820106,-5790.86914062
-125.161290323,44.7605820106,-6182.90478516
-125.129032258,44.7605820106,-6615.40722656
-125.096774194,44.7605820106,-7077.30371094
-125.064516129,44.7605820106,-7560.26123047
-125.032258065,44.7605820106,-8060.26318359
-125.0,44.7605820106,-8589.62890625
-124.967741935,44.7605820106,-9438.10742188
-124.935483871,44.7605820106,-10248.1708984
-124.903225806,44.7605820106,-10957.1835938
-124.870967742,44.7605820106,-11574.8564453
-124.838709677,44.7605820106,-12116.6826172
-124.806451613,44.7605820106,-12590.9599609
-124.774193548,44.7605820106,-13003.3007812
-124.741935484,44.7605820106,-13359.1396484
-124.709677419,44.7605820106,-13664.4716797
-124.677419355,44.7605820106,-13926.078125
-124.64516129,44.7605820106,-14151.6484375
-124.612903226,44.7605820106,-14349.7841797
-124.580645161,44.7605820106,-14529.8496094
-124.548387097,44.7605820106,-14701.6904297
-124.516129032,44.7605820106,-14875.4169922
-124.483870968,44.7605820106,-15061.7919922
-124.451612903,44.7605820106,-15273.1611328
-124.419354839,44.7605820106,-15508.3183594
-124.387096774,44.7605820106,-15766.1035156
-124.35483871,44.7605820106,-16033.9121094
-125.419354839,44.7380952381,-4153.51660156
-125.387096774,44.7380952381,-4284.59179688
-125.35483871,44.7380952381,-4433.07519531
-125.322580645,44.7380952381,-4605.20019531
-125.290322581,44.7380952381,-4809.21484375
-125.258064516,44.7380952381,-5053.83007812
-125.225806452,44.7380952381,-5346.24169922
-125.193548387,44.7380952381,-5690.56982422
-125.161290323,44.7380952381,-6087.29150391
-125.129032258,44.7380952381,-6532.76220703
-125.096774194,44.7380952381,-7019.01708984
-125.064516129,44.7380952381,-7537.42626953
-125.032258065,44.7380952381,-8083.89746094
-125.0,44.7380952381,-8699.22460938
-124.967741935,44.7380952381,-9705.88085938
-124.935483871,44.7380952381,-10510.8105469
-124.903225806,44.7380952381,-11176.7128906
-124.870967742,44.7380952381,-11755.8535156
-124.838709677,44.7380952381,-12272.0136719
-124.806451613,44.7380952381,-12728.4453125
-124.774193548,44.7380952381,-13127.7568359
-124.741935484,44.7380952381,-13474.1464844
-124.709677419,44.7380952381,-13772.796875
-124.677419355,44.7380952381,-14029.6074219
-124.64516129,44.7380952381,-14251.2109375
-124.612903226,44.7380952381,-14444.9550781
-124.580645161,44.7380952381,-14618.7070312
-124.548387097,44.7380952381,-14780.3798828
-124.516129032,44.7380952381,-14937.1572266
-124.483870968,44.7380952381,-15094.8388672
-124.451612903,44.7380952381,-15262.5683594
-124.419354839,44.7380952381,-15506.2109375
-124.387096774,44.7380952381,-15761.6503906
-124.35483871,44.7380952381,-16021.7509766
-125.419354839,44.7156084656,-4160.62695312
-125.387096774,44.7156084656,-4278.91601562
-125.35483871,44.7156084656,-4408.10791016
-125.322580645,44.7156084656,-4556.49121094
-125.290322581,44.7156084656,-4736.09716797
-125.258064516,44.7156084656,-4959.77880859
-125.225806452,44.7156084656,-5238.01220703
-125.193548387,44.7156084656,-5576.80273438
-125.161290323,44.7156084656,-5978.51953125
-125.129032258,44.7156084656,-6442.95751953
-125.096774194,44.7156084656,-6969.44726562
-125.064516129,44.7156084656,-7562.49951172
-125.032258065,44.7156084656,-8243.35351562
-125.0,44.7156084656,-9071.66210938
-124.967741935,44.7156084656,-10117.3681641
-124.935483871,44.7156084656,-10772.0351562
-124.903225806,44.7156084656,-11349.0966797
-124.870967742,44.7156084656,-11881.4023438
-124.838709677,44.7156084656,-12377.6191406
-124.806451613,44.7156084656,-12821.7978516
-124.774193548,44.7156084656,-13212.8916016
-124.741935484,44.7156084656,-13554.5263672
-124.709677419,44.7156084656,-13851.2460938
-124.677419355,44.7156084656,-14108.03125
-124.64516129,44.7156084656,-14330.4833984
-124.612903226,44.7156084656,-14524.9443359
-124.580645161,44.7156084656,-14698.4726562
-124.548387097,44.7156084656,-14858.7714844
-124.516129032,44.7156084656,-15014.3701172
-124.483870968,44.7156084656,-15175.8105469
-124.451612903,44.7156084656,-15357.5488281
-124.419354839,44.7156084656,-15560.2177734
-124.387096774,44.7156084656,-15788.6425781
-124.35483871,44.7156084656,-16031.6904297
-125.419354839,44.6931216931,-4179.93994141
-125.387096774,44.6931216931,-4285.82177734
-125.35483871,44.6931216931,-4393.72900391
-125.322580645,44.6931216931,-4513.79638672
-125.290322581,44.6931216931,-4663.04345703
-125.258064516,44.6931216931,-4859.99707031
-125.225806452,44.6931216931,-5119.49023438
-125.193548387,44.6931216931,-5448.80712891
-125.161290323,44.6931216931,-5851.98583984
-125.129032258,44.6931216931,-6331.70654297
-125.096774194,44.6931216931,-6891.37841797
-125.064516129,44.6931216931,-7538.34716797
-125.032258065,44.6931216931,-8286.25
-125.0,44.6931216931,-9145.71289062
-124.967741935,44.6931216931,-10063.0742188
-124.935483871,44.6931216931,-10765.2539062
-124.903225806,44.6931216931,-11360.9677734
-124.870967742,44.6931216931,-11898.9130859
-124.838709677,44.6931216931,-12407.2460938
-124.806451613,44.6931216931,-12853.7617188
-124.774193548,44.6931216931,-13246.3476562
-124.741935484,44.6931216931,-13591.4765625
-124.709677419,44.6931216931,-13893.6503906
-124.677419355,44.6931216931,-14157.0751953
-124.64516129,44.6931216931,-14386.4814453
-124.612903226,44.6931216931,-14587.421875
-124.580645161,44.6931216931,-14766.3828125
-124.548387097,44.6931216931,-14930.8125
-124.516129032,44.6931216931,-15089.109375
-124.483870968,44.6931216931,-15250.5839844
-124.451612903,44.6931216931,-15425.0810547
-124.419354839,44.6931216931,-15614.7617188
-124.387096774,44.6931216931,-15827.3916016
-124.35483871,44.6931216931,-16056.0849609
-125.419354839,44.6706349206,-4211.66455078
-125.387096774,44.6706349206,-4307.74169922
-125.35483871,44.6706349206,-4393.72607422
-125.322580645,44.6706349206,-4481.00244141
-125.290322581,44.6706349206,-4593.3125
-125.258064516,44.6706349206,-4757.03759766
-125.225806452,44.6706349206,-4993.1953125
-125.193548387,44.6706349206,-5307.10742188
-125.161290323,44.6706349206,-5703.38867188
-125.129032258,44.6706349206,-6185.8359375
-125.096774194,44.6706349206,-6757.83007812
-125.064516129,44.6706349206,-7422.33447266
-125.032258065,44.6706349206,-8178.73925781
-125.0,44.6706349206,-9009.6640625
-124.967741935,44.6706349206,-9851.85644531
-124.935483871,44.6706349206,-10586.7226562
-124.903225806,44.6706349206,-11233.9599609
-124.870967742,44.6706349206,-11822.2900391
-124.838709677,44.6706349206,-12355.9414062
-124.806451613,44.6706349206,-12813.5712891
-124.774193548,44.6706349206,-13219.2939453
-124.741935484,44.6706349206,-13579.0302734
-124.709677419,44.6706349206,-13896.1865234
-124.677419355,44.6706349206,-14174.2802734
-124.64516129,44.6706349206,-14417.4638672
-124.612903226,44.6706349206,-14630.7197266
-124.580645161,44.6706349206,-14820.0029297
-124.548387097,44.6706349206,-14992.2958984
-124.516129032,44.6706349206,-15155.0673828
-124.483870968,44.6706349206,-15313.9775391
-124.451612903,44.6706349206,-15470.8603516
-124.419354839,44.6706349206,-15663.4306641
-124.387096774,44.6706349206,-15870.4794922
-124.35483871,44.6706349206,-16089.0888672
-125.451612903,44.6481481481,-4146.46972656
-125.419354839,44.6481481481,-4253.47119141
-125.387096774,44.6481481481,-4345.81347656
-125.35483871,44.6481481481,-4412.42773438
-125.322580645,44.6481481481,-4464.36572266
-125.290322581,44.6481481481,-4533.30371094
-125.258064516,44.6481481481,-4656.73535156
-125.225806452,44.6481481481,-4867.04833984
-125.193548387,44.6481481481,-5157.89501953
-125.161290323,44.6481481481,-5535.52050781
-125.129032258,44.6481481481,-6004.28662109
-125.096774194,44.6481481481,-6566.04785156
-125.064516129,44.6481481481,-7218.70996094
-125.032258065,44.6481481481,-7953.18603516
-125.0,44.6481481481,-8745.28808594
-124.967741935,44.6481481481,-9546.75683594
-124.935483871,44.6481481481,-10297.4912109
-124.903225806,44.6481481481,-10986.8867188
-124.870967742,44.6481481481,-11618.5908203
-124.838709677,44.6481481481,-12188.3222656
-124.806451613,44.6481481481,-12687.1054688
-124.774193548,44.6481481481,-13127.0136719
-124.741935484,44.6481481481,-13515.8085938
-124.709677419,44.6481481481,-13858.6416016
-124.677419355,44.6481481481,-14159.84375
-124.64516129,44.6481481481,-14423.7119141
-124.612903226,44.6481481481,-14654.9267578
-124.580645161,44.6481481481,-14858.9228516
-124.548387097,44.6481481481,-15042.4775391
-124.516129032,44.6481481481,-15214.4052734
-124.483870968,44.6481481481,-15384.1230469
-124.451612903,44.6481481481,-15546.3359375
-124.419354839,44.6481481481,-15725.5371094
-124.387096774,44.6481481481,-15920.9404297
-124.35483871,44.6481481481,-16128.2011719
-125.451612903,44.6256613757,-4184.20166016
-125.419354839,44.6256613757,-4297.2734375
-125.387096774,44.6256613757,-4394.9609375
-125.35483871,44.6256613757,-4451.77734375
-125.322580645,44.6256613757,-4474.98046875
-125.290322581,44.6256613757,-4495.66650391
-125.258064516,44.6256613757,-4571.0625
-125.225806452,44.6256613757,-4759.45800781
-125.193548387,44.6256613757,-5015.80126953
-125.161290323,44.6256613757,-5360.28369141
-125.129032258,44.6256613757,-5798.08837891
-125.096774194,44.6256613757,-6329.88623047
-125.064516129,44.6256613757,-6950.01367188
-125.032258065,44.6256613757,-7647.03955078
-125.0,44.6256613757,-8399.83886719
-124.967741935,44.6256613757,-9174.79003906
-124.935483871,44.6256613757,-9934.5625
-124.903225806,44.6256613757,-10658.3808594
-124.870967742,44.6256613757,-11333.8535156
-124.838709677,44.6256613757,-11949.2910156
-124.806451613,44.6256613757,-12496.9560547
-124.774193548,44.6256613757,-12981.1328125
-124.741935484,44.6256613757,-13408.5478516
-124.709677419,44.6256613757,-13785.3925781
-124.677419355,44.6256613757,-14116.90625
-124.64516129,44.6256613757,-14407.7080078
-124.612903226,44.6256613757,-14662.1708984
-124.580645161,44.6256613757,-14884.671875
-124.548387097,44.6256613757,-15080.1708984
-124.516129032,44.6256613757,-15255.9277344
-124.483870968,44.6256613757,-15424.1738281
-124.451612903,44.6256613757,-15599.1289062
-124.419354839,44.6256613757,-15781.5214844
-124.387096774,44.6256613757,-15971.0273438
-124.35483871,44.6256613757,-16168.2421875
-125.451612903,44.6031746032,-4211.26318359
-125.419354839,44.6031746032,-4326.77539062
-125.387096774,44.6031746032,-4426.89501953
-125.35483871,44.6031746032,-4498.85986328
-125.322580645,44.6031746032,-4540.85009766
-125.290322581,44.6031746032,-4503.56591797
-125.258064516,44.6031746032,-4526.98242188
-125.225806452,44.6031746032,-4706.50146484
-125.193548387,44.6031746032,-4902.89746094
-125.161290323,44.6031746032,-5197.08398438
-125.129032258,44.6031746032,-5586.48046875
-125.096774194,44.6031746032,-6071.46435547
-125.064516129,44.6031746032,-6642.91210938
-125.032258065,44.6031746032,-7291.13623047
-125.0,44.6031746032,-8002.50195312
-124.967741935,44.6031746032,-8755.11230469
-124.935483871,44.6031746032,-9522.15332031
-124.903225806,44.6031746032,-10278.5019531
-124.870967742,44.6031746032,-11000.2363281
-124.838709677,44.6031746032,-11666.5029297
-124.806451613,44.6031746032,-12265.4580078
-124.774193548,44.6031746032,-12797.1611328
-124.741935484,44.6031746032,-13267.5673828
-124.709677419,44.6031746032,-13683.4453125
-124.677419355,44.6031746032,-14050.4804688
-124.64516129,44.6031746032,-14373.4306641
-124.612903226,44.6031746032,-14656.5195312
-124.580645161,44.6031746032,-14903.2060547
-124.548387097,44.6031746032,-15115.7851562
-124.516129032,44.6031746032,-15297.1572266
-124.483870968,44.6031746032,-15460.7060547
-124.451612903,44.6031746032,-15650.5302734
-124.419354839,44.6031746032,-15836.9287109
-124.387096774,44.6031746032,-16019.3798828
-124.35483871,44.6031746032,-16205.0996094
-125.451612903,44.5806878307,-4225.16992188
-125.419354839,44.5806878307,-4340.609375
-125.387096774,44.5806878307,-4440.66943359
-125.35483871,44.5806878307,-4516.12841797
-125.322580645,44.5806878307,-4560.57861328
-125.290322581,44.5806878307,-4567.32910156
-125.258064516,44.5806878307,-4620.52587891
-125.225806452,44.5806878307,-4755.59082031
-125.193548387,44.5806878307,-4839.21972656
-125.161290323,44.5806878307,-5069.88720703
-125.129032258,44.5806878307,-5393.25732422
-125.096774194,44.5806878307,-5816.6328125
-125.064516129,44.5806878307,-6323.53466797
-125.032258065,44.5806878307,-6909.73095703
-125.0,44.5806878307,-7572.95263672
-124.967741935,44.5806878307,-8301.65039062
-124.935483871,44.5806878307,-9075.83203125
-124.903225806,44.5806878307,-9867.41113281
-124.870967742,44.5806878307,-10640.3134766
-124.838709677,44.5806878307,-11360.7617188
-124.806451613,44.5806878307,-12010.6064453
-124.774193548,44.5806878307,-12588.8027344
-124.741935484,44.5806878307,-13102.7714844
-124.709677419,44.5806878307,-13560.0371094
-124.677419355,44.5806878307,-13965.84375
-124.64516129,44.5806878307,-14324.5546875
-124.612903226,44.5806878307,-14640.9013672
-124.580645161,44.5806878307,-14919.3095703
-124.548387097,44.5806878307,-15161.4990234
-124.516129032,44.5806878307,-15363.6962891
-124.483870968,44.5806878307,-15523.1113281
-124.451612903,44.5806878307,-15725.5214844
-124.419354839,44.5806878307,-15900.3515625
-124.387096774,44.5806878307,-16064.4628906
-124.35483871,44.5806878307,-16233.546875
-125.451612903,44.5582010582,-4226.91748047
-125.419354839,44.5582010582,-4341.85009766
-125.387096774,44.5582010582,-4442.73046875
-125.35483871,44.5582010582,-4522.85742188
-125.322580645,44.5582010582,-4578.50830078
-125.290322581,44.5582010582,-4616.15332031
-125.258064516,44.5582010582,-4676.59716797
-125.225806452,44.5582010582,-4768.22998047
-125.193548387,44.5582010582,-4848.75976562
-125.161290323,44.5582010582,-5008.08056641
-125.129032258,44.5582010582,-5245.57226562
-125.096774194,44.5582010582,-5593.40869141
-125.064516129,44.5582010582,-6016.08496094
-125.032258065,44.5582010582,-6521.6953125
-125.0,44.5582010582,-7124.87841797
-124.967741935,44.5582010582,-7823.13867188
-124.935483871,44.5582010582,-8603.70800781
-124.903225806,44.5582010582,-9437.20800781
-124.870967742,44.5582010582,-10270.2158203
-124.838709677,44.5582010582,-11047.9707031
-124.806451613,44.5582010582,-11745.3193359
-124.774193548,44.5582010582,-12365.3408203
-124.741935484,44.5582010582,-12921.2363281
-124.709677419,44.5582010582,-13421.2392578
-124.677419355,44.5582010582,-13867.8017578
-124.64516129,44.5582010582,-14263.265625
-124.612903226,44.5582010582,-14613.4228516
-124.580645161,44.5582010582,-14927.0488281
-124.548387097,44.5582010582,-15213.5732422
-124.516129032,44.5582010582,-15479.6933594
-124.483870968,44.5582010582,-15720.2958984
-124.451612903,44.5582010582,-15846.5654297
-124.419354839,44.5582010582,-15964.1738281
-124.387096774,44.5582010582,-16094.1181641
-124.35483871,44.5582010582,-16243.5302734
-125.451612903,44.5357142857,-4218.0546875
-125.419354839,44.5357142857,-4332.7890625
-125.387096774,44.5357142857,-4436.17626953
-125.35483871,44.5357142857,-4523.51171875
-125.322580645,44.5357142857,-4591.92724609
-125.290322581,44.5357142857,-4646.75195312
-125.258064516,44.5357142857,-4717.14892578
-125.225806452,44.5357142857,-4802.67041016
-125.193548387,44.5357142857,-4883.82470703
-125.161290323,44.5357142857,-5003.18408203
-125.129032258,44.5357142857,-5182.18261719
-125.096774194,44.5357142857,-5428.63232422
-125.064516129,44.5357142857,-5740.07958984
-125.032258065,44.5357142857,-6141.31591797
-125.0,44.5357142857,-6669.08886719
-124.967741935,44.5357142857,-7324.26416016
-124.935483871,44.5357142857,-8106.35253906
-124.903225806,44.5357142857,-8992.57128906
-124.870967742,44.5357142857,-9901.4296875
-124.838709677,44.5357142857,-10739.3125
